,response_datetime,problem,is_911_call,primary_offense,subject_injury,force_type,force_type_action,race,sex,age,type_resistance,precinct,neighborhood,subject_injury_nan
172,2016/01/25 11:01:38,Unwanted Person ,Yes,FLEEFT,1.0,Bodily Force,Body Weight to Pin,White,Male,15.0,Fled on Foot,4,Jordan,0
173,2016/01/25 12:14:58,Fight ,No,ASLT2,0.0,Bodily Force,Kicks,Black,Male,63.0,Verbal Non-Compliance,3,Phillips West,0
174,2016/01/25 12:14:58,Fight ,No,ASLT2,0.0,Gun Point Display,Compliance,Black,Male,63.0,Verbal Non-Compliance,3,Phillips West,0
175,2016/01/25 14:18:08,Walk Through a Building ,Yes,OPBOTT,0.0,Bodily Force,Body Weight to Pin,Black,Male,48.0,Unspecified,1,Downtown West,0
176,2016/01/25 19:09:44,Crim Sex Conduct ,Yes,OBSTRU,1.0,Bodily Force,Joint Lock,White,Male,72.0,Tensed,3,Seward,0
177,2016/01/25 19:09:44,Crim Sex Conduct ,Yes,OBSTRU,1.0,Bodily Force,Body Weight to Pin,White,Male,72.0,Tensed,3,Seward,0
178,2016/01/27 13:09:44,Unwanted Person ,Yes,DISCON,0.0,Bodily Force,Body Weight to Pin,Black,Male,55.0,Tensed,2,Audubon Park,0
179,2016/01/27 14:24:43,Miscellaneous ,No,OBSTRU,1.0,Chemical Irritant,Personal Mace,,,0.0,Unspecified,4,Harrison,0
180,2016/01/27 14:24:43,Miscellaneous ,No,OBSTRU,1.0,Chemical Irritant,Crowd Control Mace,Black,Male,15.0,Commission of Crime,4,Harrison,0
181,2016/01/27 14:24:43,Miscellaneous ,No,OBSTRU,1.0,Bodily Force,Body Weight to Pin,Black,Male,14.0,Tensed,4,Harrison,0
182,2016/01/27 14:24:43,Miscellaneous ,No,OBSTRU,1.0,Bodily Force,Body Weight to Pin,Black,Male,17.0,Commission of Crime,4,Harrison,0
183,2016/01/27 14:24:43,Miscellaneous ,No,OBSTRU,1.0,Bodily Force,Body Weight to Pin,Black,Male,17.0,Commission of Crime,4,Harrison,0
184,2016/01/27 14:24:43,Miscellaneous ,No,OBSTRU,1.0,Bodily Force,Knees,Black,Male,17.0,Commission of Crime,4,Harrison,0
185,2016/01/27 14:24:43,Miscellaneous ,No,OBSTRU,1.0,Bodily Force,Knees,Black,Male,17.0,Commission of Crime,4,Harrison,0
186,2016/01/27 14:24:43,Miscellaneous ,No,OBSTRU,1.0,Bodily Force,Punches,Black,Male,17.0,Commission of Crime,4,Harrison,0
187,2016/01/27 14:24:43,Miscellaneous ,No,OBSTRU,1.0,Bodily Force,Punches,Black,Male,17.0,Commission of Crime,4,Harrison,0
188,2016/01/27 21:10:45,Domestic Abuse-In Progress ,Yes,DASTR,0.0,Improvised Weapon,Other (specify),Black,Male,49.0,Verbal Non-Compliance,5,East Harriet,0
189,2016/01/29 01:47:32,Theft ,Yes,TFPER,0.0,Gun Point Display,Compliance,White,Male,30.0,Tensed,1,Downtown West,0
190,2016/01/29 01:47:32,Theft ,Yes,TFPER,0.0,Bodily Force,Joint Lock,White,Male,30.0,Tensed,1,Downtown West,0
191,2016/01/29 12:18:53,Domestic Abuse-In Progress ,Yes,VDNCO,0.0,Bodily Force,Body Weight to Pin,Black,Male,32.0,Tensed,4,Willard - Hay,0
192,2016/01/29 12:18:53,Domestic Abuse-In Progress ,Yes,VDNCO,0.0,Bodily Force,Push Away,Black,Male,32.0,Tensed,4,Willard - Hay,0
193,2016/01/29 12:18:53,Domestic Abuse-In Progress ,Yes,VDNCO,0.0,Taser,Touch,Black,Male,32.0,Tensed,4,Willard - Hay,0
194,2016/01/29 16:35:03,Unknown Trouble ,No,DISCON,0.0,Improvised Weapon,Flashlight,White,Male,36.0,Assaulted Officer,3,Midtown Phillips,0
195,2016/01/29 16:35:03,Unknown Trouble ,No,DISCON,0.0,Bodily Force,Body Weight to Pin,White,Male,36.0,Assaulted Officer,3,Midtown Phillips,0
196,2016/01/29 16:35:03,Unknown Trouble ,No,DISCON,0.0,Bodily Force,Joint Lock,White,Male,36.0,Assaulted Officer,3,Midtown Phillips,0
197,2016/01/29 23:34:24,Domestic Abuse-In Progress ,Yes,DASLT2,1.0,Bodily Force,Body Weight to Pin,Native American,Male,23.0,Tensed,3,East Phillips,0
198,2016/01/29 23:34:24,Domestic Abuse-In Progress ,Yes,DASLT2,1.0,Bodily Force,Push Away,Native American,Male,23.0,Tensed,3,East Phillips,0
199,2016/01/30 01:35:25,Person with a Gun ,No,FORCE,,Bodily Force,Body Weight to Pin,Black,Male,24.0,Verbal Non-Compliance,1,Downtown West,1
200,2016/01/30 01:35:25,Person with a Gun ,No,FORCE,,Gun Point Display,Compliance,Black,Male,24.0,Verbal Non-Compliance,1,Downtown West,1
201,2016/01/30 01:51:10,Trespass in Boarded Dwell ,No,DISCON,0.0,Bodily Force,Body Weight to Pin,Black,Female,21.0,Commission of Crime,4,Near - North,0
202,2016/01/30 01:51:10,Trespass in Boarded Dwell ,No,DISCON,0.0,Chemical Irritant,Personal Mace,Black,Female,21.0,Commission of Crime,4,Near - North,0
203,2016/01/30 09:59:36,Auto Theft in Progress ,Yes,RECVEH,1.0,Bodily Force,Knees,Other / Mixed Race,Male,30.0,Unspecified,3,Standish,0
204,2016/01/30 09:59:36,Auto Theft in Progress ,Yes,RECVEH,1.0,Bodily Force,Punches,Other / Mixed Race,Male,30.0,Unspecified,3,Standish,0
205,2016/01/30 09:59:36,Auto Theft in Progress ,Yes,RECVEH,1.0,Bodily Force,Body Weight to Pin,Other / Mixed Race,Male,30.0,Unspecified,3,Standish,0
206,2016/01/30 09:59:36,Auto Theft in Progress ,Yes,RECVEH,1.0,Police K9 Bite,Off Lead,Other / Mixed Race,Male,30.0,Unspecified,3,Standish,0
207,2016/01/31 02:29:34,Suspicious Person ,No,DISCON,,Chemical Irritant,Personal Mace,,Female,0.0,Commission of Crime,1,Downtown West,1
208,2016/01/31 02:29:34,Suspicious Person ,No,DISCON,,Chemical Irritant,Personal Mace,,Female,0.0,Commission of Crime,1,Downtown West,1
209,2016/01/31 18:14:33,Sound of Shots Fired ,Yes,ASLT2,0.0,Bodily Force,Joint Lock,Black,Male,35.0,Tensed,4,Lind - Bohanon,0
210,2016/01/31 18:14:33,Sound of Shots Fired ,Yes,ASLT2,0.0,Bodily Force,Body Weight to Pin,Black,Male,35.0,Tensed,4,Lind - Bohanon,0
211,2016/02/01 02:38:11,Fight ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Male,21.0,Commission of Crime,1,Downtown West,1
212,2016/02/01 02:38:11,Fight ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Male,21.0,Commission of Crime,1,Downtown West,1
213,2016/02/02 21:38:28,Unknown Trouble ,No,ASLT4,,Bodily Force,Body Weight to Pin,Black,Female,36.0,Assaulted Officer,1,Downtown West,1
214,2016/02/05 02:10:09,Unknown Trouble ,Yes,OBSTRU,0.0,Bodily Force,Joint Lock,White,Male,35.0,Tensed,5,Whittier,0
215,2016/02/05 02:10:09,Unknown Trouble ,Yes,OBSTRU,0.0,Bodily Force,Body Weight to Pin,White,Male,35.0,Tensed,5,Whittier,0
216,2016/02/05 20:35:30,Theft - Report Only ,Yes,THEFT,0.0,Bodily Force,Joint Lock,White,Female,20.0,Tensed,5,Lowry Hill East,0
217,2016/02/05 20:39:42,Theft - Report Only ,No,THEFT,0.0,Bodily Force,Joint Lock,White,Female,20.0,Tensed,5,Lowry Hill East,0
218,2016/02/06 02:02:47,Overdose-Accidental ,No,PRIORI,,Bodily Force,Body Weight to Pin,White,Male,18.0,Tensed,5,Fulton,1
219,2016/02/06 02:02:47,Overdose-Accidental ,No,PRIORI,,Bodily Force,Body Weight to Pin,White,Male,18.0,Tensed,5,Fulton,1
220,2016/02/06 03:07:03,Unknown Trouble ,No,ASLT5,,Bodily Force,Body Weight to Pin,White,Male,31.0,Tensed,1,Downtown West,1
221,2016/02/06 03:07:03,Unknown Trouble ,No,ASLT5,,Bodily Force,Push Away,White,Male,31.0,Tensed,1,Downtown West,1
222,2016/02/06 03:07:03,Unknown Trouble ,No,ASLT5,,Bodily Force,Joint Lock,White,Male,31.0,Tensed,1,Downtown West,1
223,2016/02/06 03:20:26,Suspicious Vehicle ,No,OBSTRU,,Bodily Force,Body Weight to Pin,Black,Male,44.0,Tensed,3,Corcoran,1
224,2016/02/06 03:20:26,Suspicious Vehicle ,No,OBSTRU,,Bodily Force,Body Weight to Pin,Black,Male,44.0,Tensed,3,Corcoran,1
225,2016/02/07 02:12:53,Robbery of Biz In Progress ,Yes,THREAT,0.0,Bodily Force,Joint Lock,White,Male,25.0,Fled on Foot,2,Como,0
226,2016/02/07 02:12:53,Robbery of Biz In Progress ,Yes,THREAT,0.0,Gun Point Display,Compliance,White,Male,25.0,Fled on Foot,2,Como,0
227,2016/02/07 02:12:53,Robbery of Biz In Progress ,Yes,THREAT,0.0,Bodily Force,Punches,White,Male,25.0,Fled on Foot,2,Como,0
228,2016/02/07 02:12:53,Robbery of Biz In Progress ,Yes,THREAT,0.0,Improvised Weapon,Flashlight,White,Male,25.0,Fled on Foot,2,Como,0
229,2016/02/07 02:54:27,Suspicious Person ,No,ASLT5,0.0,Bodily Force,Joint Lock,White,Male,31.0,Commission of Crime,1,Downtown West,0
230,2016/02/07 02:54:27,Suspicious Person ,No,ASLT5,0.0,Bodily Force,Push Away,White,Male,31.0,Commission of Crime,1,Downtown West,0
231,2016/02/07 02:54:27,Suspicious Person ,No,ASLT5,0.0,Bodily Force,Body Weight to Pin,White,Male,31.0,Commission of Crime,1,Downtown West,0
232,2016/02/07 02:54:27,Suspicious Person ,No,ASLT5,0.0,Bodily Force,Knees,White,Male,31.0,Commission of Crime,1,Downtown West,0
233,2016/02/07 05:55:39,Emotionally Disturb Person ,Yes,CIC,1.0,Taser,Firing Darts,Black,Male,28.0,Commission of Crime,4,Harrison,0
234,2016/02/07 05:55:39,Emotionally Disturb Person ,Yes,CIC,1.0,Chemical Irritant,Personal Mace,Black,Male,28.0,Commission of Crime,4,Harrison,0
235,2016/02/07 05:55:39,Emotionally Disturb Person ,Yes,CIC,1.0,Chemical Irritant,Personal Mace,Black,Male,28.0,Commission of Crime,4,Harrison,0
236,2016/02/07 23:27:07,Assault in Progress ,Yes,OBSTRU,,Bodily Force,Body Weight to Pin,Black,Male,28.0,Tensed,1,Elliot Park,1
237,2016/02/08 00:36:23,Suspicious Person ,No,OBSTRU,,Bodily Force,Body Weight to Pin,White,Female,21.0,Commission of Crime,1,Downtown West,1
238,2016/02/08 02:22:51,Disturbance ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Female,21.0,Commission of Crime,1,Downtown West,1
239,2016/02/08 02:22:51,Disturbance ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Female,21.0,Commission of Crime,1,Downtown West,1
240,2016/02/08 17:55:52,Suspicious Person ,No,TRSPAS,,Bodily Force,Body Weight to Pin,Native American,Male,38.0,Fled on Foot,4,Hawthorne,1
241,2016/02/08 17:55:52,Suspicious Person ,No,TRSPAS,,Bodily Force,Joint Lock,Native American,Male,38.0,Fled on Foot,4,Hawthorne,1
242,2016/02/09 04:04:46,Unwanted Person ,Yes,OBSTRU,1.0,Bodily Force,Body Weight to Pin,White,Male,26.0,Commission of Crime,1,Downtown West,0
243,2016/02/09 04:04:46,Unwanted Person ,Yes,OBSTRU,1.0,Bodily Force,Knees,White,Male,26.0,Commission of Crime,1,Downtown West,0
244,2016/02/09 04:04:46,Unwanted Person ,Yes,OBSTRU,1.0,Chemical Irritant,Personal Mace,White,Male,26.0,Commission of Crime,1,Downtown West,0
245,2016/02/09 04:04:46,Unwanted Person ,Yes,OBSTRU,1.0,Bodily Force,Conscious Neck Restraint,White,Male,26.0,Commission of Crime,1,Downtown West,0
246,2016/02/09 04:04:46,Unwanted Person ,Yes,OBSTRU,1.0,Bodily Force,Joint Lock,White,Male,26.0,Commission of Crime,1,Downtown West,0
247,2016/02/09 04:04:46,Unwanted Person ,Yes,OBSTRU,1.0,Bodily Force,Body Weight to Pin,White,Male,26.0,Commission of Crime,1,Downtown West,0
248,2016/02/09 04:04:46,Unwanted Person ,Yes,OBSTRU,1.0,Bodily Force,Joint Lock,White,Male,26.0,Commission of Crime,1,Downtown West,0
249,2016/02/09 09:43:23,Assist EMS Personnel ,No,PRIORI,1.0,Bodily Force,Joint Lock,Native American,Female,38.0,Tensed,1,Downtown West,0
250,2016/02/09 14:09:19,Unknown Wireless/Cell Phone,Yes,DASLT5,,Bodily Force,Body Weight to Pin,Black,Male,51.0,Tensed,3,Midtown Phillips,1
251,2016/02/09 14:09:19,Unknown Wireless/Cell Phone,Yes,DASLT5,,Bodily Force,Body Weight to Pin,Black,Male,51.0,Tensed,3,Midtown Phillips,1
252,2016/02/09 14:09:19,Unknown Wireless/Cell Phone,Yes,DASLT5,,Bodily Force,Body Weight to Pin,Black,Male,51.0,Tensed,3,Midtown Phillips,1
253,2016/02/11 01:57:11,Suspicious Vehicle ,Yes,MJINMV,,Bodily Force,Body Weight to Pin,Black,Male,23.0,Tensed,2,Waite Park,1
254,2016/02/11 14:40:08,High Risk Warrant Entry ,No,NARC,1.0,Improvised Weapon,Other (specify),Black,Male,39.0,Unspecified,4,Cleveland,0
255,2016/02/12 04:47:41,Unwanted Person ,Yes,OBSTRU,1.0,Bodily Force,Knees,White,Female,24.0,Assaulted Officer,2,Northeast Park,0
256,2016/02/12 04:47:41,Unwanted Person ,Yes,OBSTRU,1.0,Bodily Force,Body Weight to Pin,White,Female,24.0,Assaulted Officer,2,Northeast Park,0
257,2016/02/12 04:47:41,Unwanted Person ,Yes,OBSTRU,1.0,Bodily Force,Joint Lock,White,Female,24.0,Assaulted Officer,2,Northeast Park,0
258,2016/02/12 04:47:41,Unwanted Person ,Yes,OBSTRU,1.0,Bodily Force,Punches,White,Female,24.0,Assaulted Officer,2,Northeast Park,0
259,2016/02/12 04:47:41,Unwanted Person ,Yes,OBSTRU,1.0,Bodily Force,Push Away,White,Female,24.0,Assaulted Officer,2,Northeast Park,0
260,2016/02/12 04:47:41,Unwanted Person ,Yes,OBSTRU,1.0,Bodily Force,Body Weight to Pin,White,Female,24.0,Assaulted Officer,2,Northeast Park,0
261,2016/02/12 04:47:41,Unwanted Person ,Yes,OBSTRU,1.0,Bodily Force,Punches,White,Female,24.0,Assaulted Officer,2,Northeast Park,0
262,2016/02/12 19:01:03,Burglary Dwlng In Progress ,Yes,CIC,,Bodily Force,Body Weight to Pin,Black,Male,0.0,Unspecified,4,Jordan,1
263,2016/02/12 19:01:03,Burglary Dwlng In Progress ,Yes,CIC,,Bodily Force,Body Weight to Pin,Black,Male,0.0,Unspecified,4,Jordan,1
264,2016/02/12 19:01:03,Burglary Dwlng In Progress ,Yes,CIC,,Bodily Force,Body Weight to Pin,Black,Male,0.0,Unspecified,4,Jordan,1
265,2016/02/12 19:01:03,Burglary Dwlng In Progress ,Yes,CIC,,Bodily Force,Body Weight to Pin,Black,Male,0.0,Unspecified,4,Jordan,1
266,2016/02/13 01:41:19,Suspicious Vehicle ,No,OPBOTT,1.0,Bodily Force,Joint Lock,Black,Male,37.0,Verbal Non-Compliance,3,Ventura Village,0
267,2016/02/13 01:41:19,Suspicious Vehicle ,No,OPBOTT,1.0,Bodily Force,Joint Lock,Black,Male,37.0,Verbal Non-Compliance,3,Ventura Village,0
268,2016/02/13 17:24:43,Unknown Trouble ,No,DISCON,,Bodily Force,Push Away,White,Male,30.0,Fled on Foot,5,Whittier,1
269,2016/02/13 17:24:43,Unknown Trouble ,No,DISCON,,Bodily Force,Body Weight to Pin,White,Male,30.0,Fled on Foot,5,Whittier,1
270,2016/02/13 21:27:56,Fight ,No,FORCE,,Chemical Irritant,Crowd Control Mace,Black,Male,20.0,Unspecified,1,Downtown West,1
271,2016/02/14 01:08:58,Unwanted Person ,Yes,DISCON,,Bodily Force,Body Weight to Pin,White,Male,35.0,Unspecified,2,Columbia Park,1
272,2016/02/14 02:39:54,Fight ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Male,40.0,Commission of Crime,1,Downtown West,1
273,2016/02/14 02:39:54,Fight ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Male,40.0,Commission of Crime,1,Downtown West,1
274,2016/02/14 02:39:54,Fight ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Male,40.0,Commission of Crime,1,Downtown West,1
275,2016/02/14 02:39:54,Fight ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Male,40.0,Commission of Crime,1,Downtown West,1
276,2016/02/14 03:14:19,Suspicious Person ,No,FORCE,,Chemical Irritant,Personal Mace,Black,Male,28.0,Unspecified,1,Downtown West,1
277,2016/02/14 04:50:22,Unwanted Person ,Yes,OBSTRU,1.0,Bodily Force,Body Weight to Pin,Black,Male,32.0,Commission of Crime,1,Loring Park,0
278,2016/02/14 04:50:22,Unwanted Person ,Yes,OBSTRU,1.0,Bodily Force,Push Away,Black,Male,32.0,Commission of Crime,1,Loring Park,0
279,2016/02/15 02:41:31,Suspicious Vehicle ,No,DWI,1.0,Bodily Force,Body Weight to Pin,White,Male,23.0,Tensed,4,Near - North,0
280,2016/02/15 02:41:31,Suspicious Vehicle ,No,DWI,1.0,Bodily Force,Punches,White,Male,23.0,Tensed,4,Near - North,0
281,2016/02/15 02:41:31,Suspicious Vehicle ,No,DWI,1.0,Bodily Force,Body Weight to Pin,White,Male,23.0,Tensed,4,Near - North,0
282,2016/02/15 02:41:31,Suspicious Vehicle ,No,DWI,1.0,Bodily Force,Joint Lock,White,Male,23.0,Tensed,4,Near - North,0
283,2016/02/15 02:41:31,Suspicious Vehicle ,No,DWI,1.0,Bodily Force,Body Weight to Pin,White,Male,23.0,Tensed,4,Near - North,0
284,2016/02/15 02:41:31,Suspicious Vehicle ,No,DWI,1.0,Bodily Force,Slaps,White,Male,23.0,Tensed,4,Near - North,0
285,2016/02/15 03:10:11,Domestic Abuse-In Progress ,Yes,DASTR,,Bodily Force,Body Weight to Pin,Black,Male,33.0,Verbal Non-Compliance,4,Jordan,1
286,2016/02/15 03:10:11,Domestic Abuse-In Progress ,Yes,DASTR,,Bodily Force,Body Weight to Pin,Black,Male,33.0,Verbal Non-Compliance,4,Jordan,1
287,2016/02/15 17:34:53,Assist EMS Personnel ,No,CIC,0.0,Bodily Force,Knees,Black,Male,52.0,Tensed,4,Near - North,0
288,2016/02/15 17:34:53,Assist EMS Personnel ,No,CIC,0.0,Bodily Force,Body Weight to Pin,Black,Male,52.0,Tensed,4,Near - North,0
289,2016/02/15 17:34:53,Assist EMS Personnel ,No,CIC,0.0,Bodily Force,Body Weight to Pin,Black,Male,52.0,Tensed,4,Near - North,0
290,2016/02/15 17:34:53,Assist EMS Personnel ,No,CIC,0.0,Bodily Force,Body Weight to Pin,Black,Male,52.0,Tensed,4,Near - North,0
291,2016/02/15 17:34:53,Assist EMS Personnel ,No,CIC,0.0,Bodily Force,Body Weight to Pin,Black,Male,52.0,Tensed,4,Near - North,0
292,2016/02/15 17:34:53,Assist EMS Personnel ,No,CIC,0.0,Bodily Force,Joint Lock,Black,Male,52.0,Tensed,4,Near - North,0
293,2016/02/15 17:34:53,Assist EMS Personnel ,No,CIC,0.0,Bodily Force,Body Weight to Pin,Black,Male,52.0,Tensed,4,Near - North,0
294,2016/02/15 17:34:53,Assist EMS Personnel ,No,CIC,0.0,Bodily Force,Body Weight to Pin,Black,Male,52.0,Tensed,4,Near - North,0
295,2016/02/15 17:34:53,Assist EMS Personnel ,No,CIC,0.0,Bodily Force,Punches,Black,Male,52.0,Tensed,4,Near - North,0
296,2016/02/15 17:34:53,Assist EMS Personnel ,No,CIC,0.0,Bodily Force,Punches,Black,Male,52.0,Tensed,4,Near - North,0
297,2016/02/15 22:58:40,Traffic Law Enforcement ,No,DAR,,Bodily Force,Joint Lock,White,Female,36.0,Tensed,5,Whittier,1
298,2016/02/16 03:27:49,Chase on Foot ,No,CSCREG,1.0,Bodily Force,Body Weight to Pin,Native American,Male,49.0,Fled on Foot,3,Central,0
299,2016/02/16 03:27:49,Chase on Foot ,No,CSCREG,1.0,Bodily Force,Knees,Native American,Male,49.0,Fled on Foot,3,Central,0
300,2016/02/16 03:27:49,Chase on Foot ,No,CSCREG,1.0,Bodily Force,Body Weight to Pin,Native American,Male,49.0,Fled on Foot,3,Central,0
301,2016/02/16 03:27:49,Chase on Foot ,No,CSCREG,1.0,Bodily Force,Knees,Native American,Male,49.0,Fled on Foot,3,Central,0
302,2016/02/18 16:15:40,Customer Trouble ,Yes,DAMPRP,,Bodily Force,Push Away,Black,Male,47.0,Unspecified,4,Harrison,1
303,2016/02/18 22:29:33,Customer Trouble ,Yes,DISCON,,Bodily Force,Body Weight to Pin,Black,Female,34.0,Tensed,1,Cedar Riverside,1
304,2016/02/19 13:04:00,Attempted Suicide ,Yes,SUICDE,1.0,Bodily Force,Kicks,White,Male,36.0,Assaulted Officer,3,Central,0
305,2016/02/19 13:04:00,Attempted Suicide ,Yes,SUICDE,1.0,Taser,Firing Darts,White,Male,36.0,Assaulted Officer,3,Central,0
306,2016/02/19 13:04:00,Attempted Suicide ,Yes,SUICDE,1.0,Bodily Force,Kicks,White,Male,36.0,Assaulted Officer,3,Central,0
307,2016/02/19 21:30:31,Damage Property-In Progress,Yes,DAMPRP,0.0,Bodily Force,Body Weight to Pin,Native American,Male,25.0,Unspecified,3,Powderhorn Park,0
308,2016/02/20 02:09:52,Fight ,No,FORCE,,Chemical Irritant,Crowd Control Mace,,,0.0,Commission of Crime,1,Downtown West,1
309,2016/02/20 02:09:52,Fight ,No,FORCE,,Chemical Irritant,Crowd Control Mace,Black,Male,0.0,Commission of Crime,1,Downtown West,1
310,2016/02/20 03:17:40,Check the Welfare ,Yes,OBSTRU,1.0,Bodily Force,Knees,White,Male,41.0,Tensed,3,Elliot Park,0
311,2016/02/20 03:17:40,Check the Welfare ,Yes,OBSTRU,1.0,Bodily Force,Body Weight to Pin,White,Male,41.0,Tensed,3,Elliot Park,0
312,2016/02/20 03:17:40,Check the Welfare ,Yes,OBSTRU,1.0,Bodily Force,Body Weight to Pin,White,Male,41.0,Tensed,3,Elliot Park,0
313,2016/02/21 01:10:02,Suspicious Person ,No,DISCON,0.0,Taser,Touch,White,Male,22.0,Tensed,1,Downtown West,0
314,2016/02/21 01:10:02,Suspicious Person ,No,DISCON,0.0,Taser,Display,White,Female,21.0,Tensed,1,Downtown West,0
315,2016/02/21 02:10:49,Disturbance ,No,FLEEFT,0.0,Chemical Irritant,Crowd Control Mace,Black,Male,20.0,Unspecified,1,Downtown West,0
316,2016/02/21 02:10:49,Disturbance ,No,FLEEFT,0.0,Chemical Irritant,Crowd Control Mace,Black,Male,24.0,Fled on Foot,1,Downtown West,0
317,2016/02/21 02:10:49,Disturbance ,No,FLEEFT,0.0,Chemical Irritant,Crowd Control Mace,Black,Male,20.0,Unspecified,1,Downtown West,0
318,2016/02/21 02:10:49,Disturbance ,No,FLEEFT,0.0,Taser,Firing Darts,Black,Male,24.0,Fled on Foot,1,Downtown West,0
319,2016/02/21 02:17:55,Disturbance ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Male,21.0,commission of crime,1,Downtown West,1
320,2016/02/21 02:17:55,Disturbance ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Male,21.0,commission of crime,1,Downtown West,1
321,2016/02/21 02:26:09,Fight ,No,DISCON,,Chemical Irritant,Personal Mace,White,Male,25.0,Verbal Non-Compliance,1,Downtown West,1
322,2016/02/21 02:41:24,Miscellaneous ,No,DISCON,,Chemical Irritant,Personal Mace,,Female,21.0,Commission of Crime,1,Downtown West,1
323,2016/02/21 17:34:11,Officer Needs Help ,No,AOA,,Bodily Force,Body Weight to Pin,Black,Male,22.0,Tensed,1,Downtown West,1
324,2016/02/22 01:59:38,Sound of Shots Fired ,Yes,WEAP,,Chemical Irritant,Crowd Control Mace,Black,Male,18.0,Commission of Crime,1,Downtown West,1
325,2016/02/22 14:59:43,Suspicious Person ,No,OBSTRU,0.0,Taser,Firing Darts,Black,Male,26.0,Fled on Foot,1,Downtown West,0
326,2016/02/23 01:07:52,Suspicious Person ,No,RIOT,,Chemical Irritant,Crowd Control Mace,Black,Male,25.0,Verbal Non-Compliance,1,Downtown West,1
327,2016/02/23 23:25:51,Unwanted Person ,Yes,NARC,0.0,Bodily Force,Body Weight to Pin,Black,Male,36.0,Commission of Crime,3,Hiawatha,0
328,2016/02/24 20:00:48,Traffic Law Enforcement ,No,NARC,,Bodily Force,Body Weight to Pin,Black,Male,35.0,Fled on Foot,5,Steven's Square - Loring Heights,1
329,2016/02/25 23:26:32,Theft-Hold One Cooperative ,No,THEFT,0.0,Bodily Force,Conscious Neck Restraint,Black,Male,26.0,Commission of Crime,1,Downtown East,0
330,2016/02/26 17:23:57,Suspicious Vehicle ,No,FLEE,,Bodily Force,Body Weight to Pin,Black,Female,32.0,Unspecified,4,McKinley,1
331,2016/02/27 02:03:56,Disturbance ,No,DISCON,,Bodily Force,Body Weight to Pin,Black,Female,27.0,Commission of Crime,1,Downtown West,1
332,2016/02/27 02:11:25,Personal Injury Accident ,Yes,OBSTRU,,Bodily Force,Joint Lock,Native American,Female,25.0,Tensed,2,Windom Park,1
333,2016/02/27 02:20:35,On Site ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Male,21.0,Commission of Crime,1,Downtown West,1
334,2016/02/27 02:20:35,On Site ,No,DISCON,,Bodily Force,Push Away,Black,Male,21.0,Commission of Crime,1,Downtown West,1
335,2016/02/28 01:53:58,Disturbance ,No,DISCON,,Bodily Force,Push Away,,Female,21.0,Commission of Crime,1,Downtown West,1
336,2016/02/28 01:53:58,Disturbance ,No,DISCON,,Chemical Irritant,Personal Mace,,Female,21.0,Commission of Crime,1,Downtown West,1
337,2016/02/28 02:25:20,Domestic Abuse-In Progress ,Yes,DASLT5,,Bodily Force,Body Weight to Pin,White,Male,35.0,Tensed,5,CARAG,1
338,2016/02/28 02:25:20,Domestic Abuse-In Progress ,Yes,DASLT5,,Bodily Force,Body Weight to Pin,White,Male,35.0,Tensed,5,CARAG,1
339,2016/02/28 02:25:20,Domestic Abuse-In Progress ,Yes,DASLT5,,Bodily Force,Body Weight to Pin,White,Male,35.0,Tensed,5,CARAG,1
340,2016/02/28 04:22:03,Damage Property-In Progress,Yes,DAMPRP,1.0,Bodily Force,Punches,Native American,Male,30.0,Tensed,3,Wenonah,0
